call_id,businessUnit,domain_id,domain_name,summary,keywords,timeStamp,agent_id,agent_name,agent_user_name,customer_id,customer_name,customer_phone,call_metadata_start_timestamp,call_metadata_end_timestamp,call_metadata_hold_time,call_metadata_length,call_metadata_duration,call_metadata_language,call_metadata_region,sentiment_overall,sentiment_confidence_score,sentiment_confidence
28ba99ca-1e74-4996-a852-8b5ac2a2ab48,Customer Support,11011b71-42e1-4c0a-8887-152ea84fdc16,wasteco.com,Reported that several neighbors on their street also didn’t get their trash picked up today.,"['several neighbors', 'their street', 'their trash', 'today']",2025-05-13T17:33:51.082022+00:00,35eac262-9868-4f0f-b9ef-64ba5a006053,Agent Carlos,agent_9543,29e2d008-2af2-464f-89f4-72139255545c,Customer 9179,+15420556305,2025-05-13T17:33:51.082022+00:00,2025-05-13T17:38:51.082022+00:00,52,00:05:00,160,en,NA,negative,0.0,0.5879672169685364
7002a492-6634-4885-9c44-cf1c4c7151a4,Customer Support,cca8c421-70d2-4607-ad01-9ea27586eeec,wasteco.com,Customer was concerned about a spike in their monthly bill and wanted clarification on the charges.,"['Customer', 'a spike', 'their monthly bill', 'clarification', 'the charges']",2025-05-13T11:33:03.082022+00:00,90252ebb-8c15-48e0-9cb4-6019ea737a7a,Agent Alice,agent_7852,0ea88ca9-b6fc-40d8-9420-d5c3c5106623,Customer 5654,+13483624475,2025-05-13T11:33:03.082022+00:00,2025-05-13T11:38:03.082022+00:00,59,00:05:00,206,en,NA,negative,0.0,0.59897381067276
0ba69e47-0763-4499-a786-4115b953ba9e,Customer Support,94f60a2b-31ab-4cd3-a566-a3b33022bc7d,wasteco.com,Wanted to know how to properly dispose of a broken microwave and a set of old batteries.,"['a broken microwave', 'a set', 'old batteries']",2025-05-13T13:57:38.082022+00:00,6fb06edf-22f3-47c3-b518-3f88cdf5e936,Agent Carlos,agent_5106,a3be13aa-193b-4fbd-aae8-5d54d0a8c398,Customer 3581,+17219386169,2025-05-13T13:57:38.082022+00:00,2025-05-13T14:02:38.082022+00:00,51,00:05:00,449,en,NA,neutral,0.0,0.8636305928230286
9b0c95f7-338c-4e3c-96f2-30062e4b9004,Commercial Waste,0928103e-7132-4c3d-85a4-007e6df19224,greenway.ca,They said the new collection time was not communicated and that bins were missed as a result.,"['the new collection time', 'bins', 'a result']",2025-05-13T14:43:35.082022+00:00,3bd736b1-eb01-45e5-aae0-78c44004f7da,Agent Dana,agent_5189,767da87e-9f38-4e27-bc3e-e4fa66c3fa8c,Customer 8564,+17207033192,2025-05-13T14:43:35.082022+00:00,2025-05-13T14:48:35.082022+00:00,58,00:05:00,391,en,NA,negative,0.0,0.9246010184288025
30efeb8b-7616-42f6-8d3a-4b18d2884905,Recycling,2628599a-1a7e-45f4-a63e-a1766245fc18,wasteco.com,Complained about a persistent odor coming from the compost bin and asked for cleaning or replacement options.,"['a persistent odor', 'the compost bin', 'cleaning or replacement options']",2025-05-13T10:59:01.082022+00:00,4b078ce9-6095-4123-814d-4c6c7efd5b51,Agent Dana,agent_5535,ec43cff6-fdb4-4b1f-ba12-a2bf1fc2aa48,Customer 7908,+13505182248,2025-05-13T10:59:01.082022+00:00,2025-05-13T11:04:01.082022+00:00,45,00:05:00,401,en,NA,negative,0.0,0.841536283493042
d480827b-8d20-45cc-a696-a50f5272f771,Commercial Waste,2234b216-2316-4207-b2bf-a4b4ee4b2c4b,wasteco.com,Customer reported that the truck blocked their driveway again and requested the driver be notified.,"['Customer', 'the truck', 'their driveway', 'the driver']",2025-05-13T17:01:56.082022+00:00,c85edd68-58f6-4598-b61f-82274453b5bb,Agent Dana,agent_6642,b327b089-6ef2-4160-95f7-d62485bdbbd9,Customer 9305,+19712991233,2025-05-13T17:01:56.082022+00:00,2025-05-13T17:06:56.082022+00:00,53,00:05:00,200,en,NA,negative,0.0,0.8356871008872986
b5c6fd6f-df10-4239-b96f-e400150b8abc,Garbage,68304562-2bc7-475f-9242-bd24d02a46d2,gfl.com,They said the new collection time was not communicated and that bins were missed as a result.,"['the new collection time', 'bins', 'a result']",2025-05-13T13:25:37.082022+00:00,f4ffdaf3-b946-4421-a0fe-bc1519d22dce,Agent Bob,agent_5581,151b4c4f-24a8-4ddf-9a52-a3c7377b1d2f,Customer 1913,+16632590834,2025-05-13T13:25:37.082022+00:00,2025-05-13T13:30:37.082022+00:00,56,00:05:00,273,en,NA,negative,0.0,0.9246010184288025
5e423b46-73b4-4178-8e63-6007d071e791,Recycling,4b909017-6a4b-4e1c-83c7-104e8195080f,cleanworld.org,"Reported that their green bin is cracked and leaking, and requested a replacement to be delivered soon.","['their green bin', 'a replacement']",2025-05-13T18:17:23.082022+00:00,edf9e158-6119-41e0-ad96-c8ac6dd10322,Agent Dana,agent_7721,6bd9a5db-38c5-4046-8399-3597c14007bb,Customer 9162,+12490798514,2025-05-13T18:17:23.082022+00:00,2025-05-13T18:22:23.082022+00:00,36,00:05:00,356,en,NA,negative,0.0,0.9381835460662842
f2b2b753-cd72-4dad-8120-545999b08d7c,Commercial Waste,59d4b156-8f9c-457b-894f-39b5c3dd29ff,gfl.com,Customer filed a noise complaint about collections happening very late at night.,"['Customer', 'a noise complaint', 'collections', 'night']",2025-05-13T09:56:41.082022+00:00,511dd348-75cc-4a70-9a6e-2eb31d645a6f,Agent Dana,agent_5997,5ba6e906-c201-42b7-9001-1a283bce30a2,Customer 2684,+17275932662,2025-05-13T09:56:41.082022+00:00,2025-05-13T10:01:41.082022+00:00,58,00:05:00,135,en,NA,negative,0.0,0.7626557946205139
c8aa3ea9-0186-400a-ad2c-57421d5cc1fb,Customer Support,54332042-01fa-4a0c-bad1-5ebee6dafd49,gfl.com,Customer filed a noise complaint about collections happening very late at night.,"['Customer', 'a noise complaint', 'collections', 'night']",2025-05-13T15:16:15.082022+00:00,f03d622a-e4ba-4235-9da4-b7e0709903a4,Agent Alice,agent_9617,c3d7d736-c151-4586-a3a7-51d4b11c2ebe,Customer 8096,+18774586543,2025-05-13T15:16:15.082022+00:00,2025-05-13T15:21:15.082022+00:00,16,00:05:00,296,en,NA,negative,0.0,0.7626557946205139
