call_id,businessUnit,domain_id,domain_name,summary,keywords,timeStamp,agent_id,agent_name,agent_user_name,customer_id,customer_name,customer_phone,call_metadata_start_timestamp,call_metadata_end_timestamp,call_metadata_hold_time,call_metadata_length,call_metadata_duration,call_metadata_language,call_metadata_region,sentiment_overall,sentiment_confidence_score,sentiment_confidence
80d9e0be-dd2e-4131-a4cf-6cfc83f57a14,Compost,8b542338-f333-4821-9893-3f906310c32d,cleanworld.org,Requested an additional recycling bin for their office building due to increased usage.,"['an additional recycling bin', 'their office building', 'increased usage']",2025-05-09T14:16:43.461511+00:00,d82d751d-0491-405a-9a29-29c9055e2523,Agent Bob,agent_4319,757eb09f-d3cd-46da-ac2d-5f258f386830,Customer 2220,+16719685400,2025-05-09T14:16:43.461511+00:00,2025-05-09T14:21:43.461511+00:00,23,00:05:00,540,en,NA,neutral,0.0,0.5529771447181702
5aeb07dd-02b2-4b40-8b5b-35bffd1b751d,Garbage,76d1c830-ea3f-4021-af44-078890f19176,greenway.ca,Customer filed a noise complaint about collections happening very late at night.,"['Customer', 'a noise complaint', 'collections', 'night']",2025-05-09T12:43:49.461511+00:00,6bb66dae-d8db-4162-a7ce-46ef260826ae,Agent Carlos,agent_4281,e1d27368-6d44-49ee-845a-a03f7c266e0a,Customer 5245,+13155102587,2025-05-09T12:43:49.461511+00:00,2025-05-09T12:48:49.461511+00:00,26,00:05:00,583,en,NA,negative,0.0,0.7626557946205139
4e79baf6-af6f-425b-af80-318930b2c0de,Commercial Waste,bbdcbf81-810a-4360-a56e-47557c2dc2f0,greenway.ca,Needed help verifying their service address to request a new bin and schedule changes.,"['Needed', 'their service address', 'a new bin']",2025-05-09T12:31:55.461511+00:00,706ce42a-973b-466c-95d5-f6bfa55b5886,Agent Dana,agent_1872,3ceee1a1-9f3e-4f73-b5fa-45a00d398e6b,Customer 6063,+13315084785,2025-05-09T12:31:55.461511+00:00,2025-05-09T12:36:55.461511+00:00,38,00:05:00,542,en,NA,neutral,0.0,0.8058097958564758
d0ee92bd-463d-4003-8a03-7827f75e3d95,Customer Support,58bf1e91-67b5-4e91-a21c-6e7c90f24164,greenway.ca,"Requested a special bulk pickup for two old sofas and a mattress, and asked about extra charges involved.","['a special bulk pickup', 'two old sofas', 'a mattress', 'extra charges']",2025-05-09T18:41:12.461511+00:00,4483def3-64e5-41e7-8a19-99fc5dd0f5ae,Agent Carlos,agent_8089,13ebf5ed-b516-4efa-88ce-b9cfc231ba6b,Customer 7984,+11574007285,2025-05-09T18:41:12.461511+00:00,2025-05-09T18:46:12.461511+00:00,19,00:05:00,344,en,NA,neutral,0.0,0.9117324948310852
0a7e0dc3-e0e0-415f-93ee-604906b02a01,Compost,f6311768-7f3e-4cb2-a30b-6e5a653f4679,cleanworld.org,Customer filed a noise complaint about collections happening very late at night.,"['Customer', 'a noise complaint', 'collections', 'night']",2025-05-09T15:16:02.461511+00:00,efde94d9-5cca-448a-a77f-b1c8ddcce95c,Agent Bob,agent_2191,cb03cb95-1a78-464d-8abf-9662c7501bff,Customer 4131,+12848260119,2025-05-09T15:16:02.461511+00:00,2025-05-09T15:21:02.461511+00:00,12,00:05:00,525,en,NA,negative,0.0,0.7626557946205139
eaac4689-ea78-4bdf-93ef-a2cbb952e0ef,Recycling,b614a093-67f4-4118-9754-3eb010649f76,wasteco.com,Wanted to know how to properly dispose of a broken microwave and a set of old batteries.,"['a broken microwave', 'a set', 'old batteries']",2025-05-09T12:47:10.461511+00:00,2b9e58f6-d513-4dca-8b4f-e74e8fd68347,Agent Alice,agent_7170,cde6d7d6-c840-4ff0-b46a-3a822031c267,Customer 9323,+13783320708,2025-05-09T12:47:10.461511+00:00,2025-05-09T12:52:10.461511+00:00,38,00:05:00,490,en,NA,neutral,0.0,0.8636305928230286
bc761782-9624-4838-a599-e5d4c8545409,Recycling,3ceae591-7148-4bfc-a643-bcd59c27c629,gfl.com,Said the bin was knocked over by the collection truck and waste was left all over the curb.,"['the bin', 'the collection truck', 'waste', 'the curb']",2025-05-09T18:25:40.461511+00:00,67b2ad3c-03ab-4c26-b3d0-c66df24a71fe,Agent Carlos,agent_3371,91051f34-dd68-4586-8aed-a3eac7ab0cbb,Customer 3394,+19988342589,2025-05-09T18:25:40.461511+00:00,2025-05-09T18:30:40.461511+00:00,39,00:05:00,446,en,NA,negative,0.0,0.8270581960678101
bf682152-8ad5-443c-8d94-766a5c145d58,Recycling,cc5f5a05-c8e4-44ee-bc7b-6de0fa843462,cleanworld.org,Said the bin was knocked over by the collection truck and waste was left all over the curb.,"['the bin', 'the collection truck', 'waste', 'the curb']",2025-05-09T11:44:52.461511+00:00,4243bfb0-ff6f-418c-979e-474ed5661543,Agent Dana,agent_1228,d96a843a-cd1c-4978-8331-af2ece518b56,Customer 2088,+13315158750,2025-05-09T11:44:52.461511+00:00,2025-05-09T11:49:52.461511+00:00,47,00:05:00,212,en,NA,negative,0.0,0.8270581960678101
6ddf56c8-4704-4361-86ec-eebd0131cba0,Customer Support,b9bd4af0-2348-468d-9bfa-d9931b52005f,gfl.com,Complained about a persistent odor coming from the compost bin and asked for cleaning or replacement options.,"['a persistent odor', 'the compost bin', 'cleaning or replacement options']",2025-05-09T18:27:03.461511+00:00,4b984fe8-2bee-4400-ab53-e31d9e4d011b,Agent Alice,agent_6064,56a46bf9-96ef-42d2-86e2-97be89e88868,Customer 4525,+12925875793,2025-05-09T18:27:03.461511+00:00,2025-05-09T18:32:03.461511+00:00,12,00:05:00,315,en,NA,negative,0.0,0.841536283493042
a8407e32-0f5c-45ae-b3aa-bfe18f8de5f6,Customer Support,11b6b013-0356-494f-b928-c8816426f0ec,wasteco.com,Wanted to know how to properly dispose of a broken microwave and a set of old batteries.,"['a broken microwave', 'a set', 'old batteries']",2025-05-09T10:28:01.461511+00:00,ccdad0a0-6f79-4c9f-aef5-bceaceb7fc73,Agent Dana,agent_7670,bbe7e40e-626f-463f-89ac-b80fae823354,Customer 7238,+15709072299,2025-05-09T10:28:01.461511+00:00,2025-05-09T10:33:01.461511+00:00,40,00:05:00,140,en,NA,neutral,0.0,0.8636305928230286
