call_id,businessUnit,domain_id,domain_name,summary,keywords,timeStamp,agent_id,agent_name,agent_user_name,customer_id,customer_name,customer_phone,call_metadata_start_timestamp,call_metadata_end_timestamp,call_metadata_hold_time,call_metadata_length,call_metadata_duration,call_metadata_language,call_metadata_region,sentiment_overall,sentiment_confidence_score,sentiment_confidence
6e35d6ab-0880-420a-8545-b081086fb383,Commercial Waste,b83c113b-2a4c-4794-a6d1-95f4d73ba52a,enviroplus.net,Caller complained that the garbage truck skipped their entire street again despite following the usual schedule.,"['Caller', 'the garbage truck', 'their entire street', 'the usual schedule']",2025-05-11T17:43:54.198342+00:00,11f94eb0-050d-48a0-830c-ba1ab56ae27d,Agent Dana,agent_9691,a876b063-e719-48f4-bf35-93fd9a692e2b,Customer 5487,+16952571622,2025-05-11T17:43:54.198342+00:00,2025-05-11T17:48:54.198342+00:00,29,00:05:00,572,en,NA,negative,0.0,0.7227923274040222
fe86c247-c307-4aac-b05b-c15ebbb42028,Recycling,aa5ba214-ed43-4e37-af6c-df585ccef0a4,enviroplus.net,Requested an additional recycling bin for their office building due to increased usage.,"['an additional recycling bin', 'their office building', 'increased usage']",2025-05-11T12:58:27.198342+00:00,0207260f-0234-43a4-a951-c9f9e2df23a0,Agent Carlos,agent_4908,ea148547-42a5-453f-b4ba-a7a17d6c6195,Customer 7660,+16797663802,2025-05-11T12:58:27.198342+00:00,2025-05-11T13:03:27.198342+00:00,58,00:05:00,577,en,NA,neutral,0.0,0.5529771447181702
c3d5800d-a810-4521-b2d2-eeb4be728396,Garbage,af9434f5-79b4-46f0-8969-a65b7b5b5785,gfl.com,Customer was concerned about a spike in their monthly bill and wanted clarification on the charges.,"['Customer', 'a spike', 'their monthly bill', 'clarification', 'the charges']",2025-05-11T10:07:18.198342+00:00,b8047d49-53b6-49ea-aa8c-71596007d3f5,Agent Carlos,agent_9864,c3681052-ab45-48bd-a692-bbb77cc9621b,Customer 3921,+14545764220,2025-05-11T10:07:18.198342+00:00,2025-05-11T10:12:18.198342+00:00,23,00:05:00,507,en,NA,negative,0.0,0.59897381067276
08dcabb2-b5ed-4e1a-83d9-291e3313d3b7,Commercial Waste,78eebfb9-5a5a-4fa9-8571-0eedd9f52892,greenway.ca,Wanted to know how to properly dispose of a broken microwave and a set of old batteries.,"['a broken microwave', 'a set', 'old batteries']",2025-05-11T16:23:57.198342+00:00,c2f3922f-f6c3-4613-8be5-2e3bcbeaa973,Agent Alice,agent_3375,c3cd37f0-ecb4-4889-8227-9bf80ca99638,Customer 2849,+12441044092,2025-05-11T16:23:57.198342+00:00,2025-05-11T16:28:57.198342+00:00,18,00:05:00,499,en,NA,neutral,0.0,0.8636305928230286
2c92ad1a-60eb-4120-b715-fd6d49d842d5,Compost,3dbfdb7b-7385-4e7b-ae5f-4c394beb4f63,cleanworld.org,Wanted to know how to properly dispose of a broken microwave and a set of old batteries.,"['a broken microwave', 'a set', 'old batteries']",2025-05-11T16:41:12.198342+00:00,3f51cf69-b3dc-4029-be84-034ee310f83b,Agent Carlos,agent_8234,f6896b32-0adc-4f95-b7e9-af88ee4a5452,Customer 8924,+18471744527,2025-05-11T16:41:12.198342+00:00,2025-05-11T16:46:12.198342+00:00,15,00:05:00,328,en,NA,neutral,0.0,0.8636305928230286
67e174c5-df46-43f9-9f7b-33606293acbd,Commercial Waste,906ccbb7-3646-42d3-9318-3986671bdda0,cleanworld.org,Needed help verifying their service address to request a new bin and schedule changes.,"['Needed', 'their service address', 'a new bin']",2025-05-11T13:16:35.198342+00:00,307dcd21-09bd-4857-8007-df2aed71e359,Agent Carlos,agent_9990,73f9f0f3-6e4c-4a9d-a30c-7b6fe15943e9,Customer 2272,+12937510496,2025-05-11T13:16:35.198342+00:00,2025-05-11T13:21:35.198342+00:00,16,00:05:00,295,en,NA,neutral,0.0,0.8058097958564758
6fe6b655-1815-4565-83bf-ca8562716391,Commercial Waste,d0178b99-4137-4b3c-86c9-3b57d05be90d,wasteco.com,"Reported that their green bin is cracked and leaking, and requested a replacement to be delivered soon.","['their green bin', 'a replacement']",2025-05-11T16:12:11.198342+00:00,cd0918a2-0ead-4ab8-815b-36955122fe85,Agent Dana,agent_3357,bc54009b-cfc7-4150-bbf0-ff3d94de5838,Customer 5259,+18280710049,2025-05-11T16:12:11.198342+00:00,2025-05-11T16:17:11.198342+00:00,17,00:05:00,535,en,NA,negative,0.0,0.9381835460662842
cb346b18-53d1-4cbf-8f77-1fa670a224f9,Customer Support,3a8635d4-28ac-4552-a2bb-ec9f291a02df,wasteco.com,Needed help verifying their service address to request a new bin and schedule changes.,"['Needed', 'their service address', 'a new bin']",2025-05-11T11:36:27.198342+00:00,0bf00783-226c-46ec-96fb-d2560c511711,Agent Dana,agent_7009,48270c79-89d1-4623-85b6-b3a9b9f40036,Customer 1719,+18405720130,2025-05-11T11:36:27.198342+00:00,2025-05-11T11:41:27.198342+00:00,25,00:05:00,495,en,NA,neutral,0.0,0.8058097958564758
111f127f-71d6-4ed7-81f1-60fca8ec7a0e,Garbage,283f2dd3-0bc6-4adb-a328-f66845fa33d0,wasteco.com,Wanted to know how to properly dispose of a broken microwave and a set of old batteries.,"['a broken microwave', 'a set', 'old batteries']",2025-05-11T13:20:26.198342+00:00,5ee3b0eb-ea9d-4487-b8f0-4e480dc56c6a,Agent Carlos,agent_4179,b0a8caef-59db-4e10-a647-ccfb0d797580,Customer 3647,+12825170437,2025-05-11T13:20:26.198342+00:00,2025-05-11T13:25:26.198342+00:00,44,00:05:00,157,en,NA,neutral,0.0,0.8636305928230286
ac9cd5e7-3915-4569-b7b9-2df8d19db3b2,Recycling,baca6973-e67d-4c59-9914-1d29659f7e0f,greenway.ca,They said the new collection time was not communicated and that bins were missed as a result.,"['the new collection time', 'bins', 'a result']",2025-05-11T12:30:00.198342+00:00,c8e71c16-7f46-4b74-9f69-d8b7117acdd2,Agent Carlos,agent_2832,346f5f95-843b-47ec-bc8e-c247bd00d5b7,Customer 4871,+16716492567,2025-05-11T12:30:00.198342+00:00,2025-05-11T12:35:00.198342+00:00,22,00:05:00,194,en,NA,negative,0.0,0.9246010184288025
